DATAFLOW,LAST UPDATE,freq,int_rt,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2002,3.93,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2003,3.54,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2004,4.07,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2005,2.95,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2006,3.89,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2007,7.21,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2008,6.32,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2009,9.19,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2010,1.22,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2011,0.60,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2012,0.56,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,LV,2013,0.21,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2000,18.49,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2001,16.49,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2002,9.22,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2003,5.74,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2004,6.03,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2005,5.36,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2006,4.17,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2007,4.64,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2008,6.11,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2009,3.88,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2010,3.61,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2011,4.37,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2012,4.77,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2013,3.02,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,PL,2014,2.50,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2000,49.70,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2001,40.53,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2002,26.95,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2003,18.20,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2004,19.18,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2005,7.96,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2006,8.11,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2007,7.25,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2008,12.23,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2009,11.32,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2010,5.68,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2011,5.02,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2012,4.98,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2013,3.75,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,RO,2014,1.85,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2000,3.89810,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2001,4.09970,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2002,4.21240,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2003,3.27880,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2004,2.30120,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2005,1.86070,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2006,2.43220,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2007,3.74630,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2008,4.51860,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2009,0.78050,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2010,0.72120,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2011,2.16590,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2012,1.81080,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2013,1.12010,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2014,0.57880,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2015,-0.25960,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2016,-0.58070,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2017,-0.54320,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2018,-0.48790,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2019,-0.15830,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2020,0.00200,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2021,-0.06700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,SE,2022,0.78910,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2000,6.04700,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2001,5.07290,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2002,3.99320,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2003,3.70640,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2004,4.51690,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2005,4.73710,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2006,4.78730,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2007,5.85130,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2008,5.18500,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2009,0.82630,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2010,0.55920,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2011,0.65280,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2012,0.61610,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2013,0.49160,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2014,0.49430,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2015,0.50640,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2016,0.40580,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2017,0.29860,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2018,0.60340,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2019,0.72090,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2020,0.20510,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2021,0.05880,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M1,UK,2022,1.61300,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2000,,z
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2001,,z
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2002,6.25,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2003,5.07,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2004,6.58,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2005,4.23,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2006,4.42,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2007,6.32,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2008,8.32,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2009,9.46,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2010,8.40,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2011,7.26,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2012,5.17,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2013,3.15,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,BG,2014,2.53,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2000,5.75,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2001,5.29,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2002,3.61,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2003,2.32,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2004,2.71,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2005,2.13,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2006,2.65,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2007,3.43,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2008,4.20,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2009,2.63,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2010,1.86,
ESTAT:IRT_ST_A(1.0),06/03/23 11:00:00,A,IRT_M12,CZ,2011,1.77,
